1611810000000;31729.16000000;31876.63000000;31521.37000000;31564.58000000;110633373.76520400
1611810000000;31300.72000000;31800.00000000;31057.96000000;31729.16000000;102985645.32916172
1611810000000;31406.90000000;31590.00000000;31045.70000000;31300.73000000;91045847.13369675
1611800000000;30987.85000000;31526.78000000;30902.81000000;31404.25000000;147776428.52334001
1611800000000;30880.57000000;31214.51000000;30788.30000000;30981.72000000;93728146.72616530
1611800000000;30676.28000000;30917.53000000;30370.79000000;30881.94000000;77365697.08750051
1611790000000;30362.19000000;30728.57000000;29842.10000000;30671.86000000;117054689.37539712
1611790000000;30517.37000000;30727.14000000;30084.24000000;30366.15000000;104978362.67516341
1611780000000;30958.01000000;31051.46000000;30325.01000000;30519.93000000;79921344.45363453
1611780000000;31520.20000000;31649.99000000;30735.01000000;30958.00000000;104772762.19722421
1611780000000;30731.57000000;31556.00000000;30512.19000000;31520.20000000;184980691.65305210
1611770000000;29719.93000000;30850.00000000;29712.94000000;30740.33000000;171246692.67050478
1611770000000;30508.51000000;30537.50000000;29500.00000000;29709.79000000;135093736.86313464
1611770000000;30529.56000000;30845.81000000;30101.43000000;30514.34000000;122955580.66566653
1611760000000;30322.59000000;30948.00000000;30216.37000000;30529.57000000;166467704.67978587
1611760000000;29573.98000000;30464.93000000;29390.00000000;30322.61000000;193367167.81476704
1611760000000;30275.30000000;30520.00000000;29241.72000000;29573.15000000;291793511.02371413
1611750000000;30759.02000000;31057.00000000;30245.00000000;30275.30000000;129745802.16209073
1611750000000;30635.74000000;30888.00000000;30336.18000000;30759.03000000;180578478.16806915
1611750000000;31376.89000000;31615.38000000;30578.94000000;30639.05000000;154059980.08608101
1611740000000;31201.06000000;31400.00000000;31080.77000000;31376.90000000;93325548.70631928
1611740000000;31172.11000000;31290.00000000;30755.00000000;31201.05000000;158617441.94178951
1611730000000;31743.33000000;31749.28000000;31142.33000000;31172.11000000;97052704.12030284
1611730000000;31669.98000000;31890.19000000;31547.41000000;31743.33000000;60688595.08070834
1611730000000;31503.42000000;31725.00000000;31350.00000000;31669.98000000;62202611.41267428
1611720000000;31866.97000000;31918.71000000;31365.41000000;31503.41000000;77252810.79085218
1611720000000;31801.27000000;32030.28000000;31518.19000000;31864.36000000;56091342.52528747
1611720000000;31802.17000000;31916.66000000;31568.28000000;31800.86000000;64850477.88120768
1611710000000;32084.88000000;32263.56000000;31758.92000000;31802.36000000;63250143.61413279
1611710000000;32335.71000000;32457.79000000;31955.39000000;32084.60000000;91671544.50842356
1611710000000;32464.01000000;32557.29000000;31880.00000000;32335.70000000;113116385.94697308
1611700000000;32733.81000000;32921.88000000;32454.84000000;32467.77000000;107113762.64550759
1611700000000;31987.13000000;32733.81000000;31890.00000000;32733.81000000;70022546.23138569
1611690000000;31986.98000000;32322.23000000;31900.00000000;31987.13000000;63164405.71139185
1611690000000;32208.33000000;32395.00000000;31855.71000000;31986.99000000;84511924.14518184
1611690000000;32222.88000000;32403.88000000;32035.93000000;32208.33000000;86275160.12000351
1611680000000;32184.36000000;32350.00000000;31861.22000000;32224.50000000;91942478.25470840
1611680000000;31985.29000000;32235.00000000;31895.61000000;32184.36000000;91533624.62957267
1611680000000;31750.24000000;32122.81000000;31300.69000000;31985.30000000;200793919.95069850
1611670000000;31259.29000000;31885.02000000;31252.00000000;31750.23000000;120817179.77570862
1611670000000;31718.96000000;31780.60000000;30837.37000000;31257.73000000;203008820.63261017
1611670000000;31297.76000000;31920.00000000;31201.00000000;31718.97000000;112183332.02280718
1611660000000;31798.65000000;31972.73000000;31229.45000000;31296.94000000;119599343.36135748
1611660000000;32247.20000000;32249.98000000;31650.00000000;31796.95000000;89144115.28256051
1611660000000;31804.78000000;32450.00000000;31804.78000000;32246.68000000;130588141.14958126
1611650000000;31896.97000000;32075.00000000;31373.00000000;31804.77000000;106741240.98747532
1611650000000;31643.61000000;31981.99000000;31527.86000000;31896.97000000;93778498.57264109
1611640000000;31581.72000000;31782.08000000;31100.00000000;31643.61000000;200257957.23826182
1611640000000;32062.32000000;32073.99000000;31311.93000000;31581.73000000;133031257.69910644
1611640000000;32000.01000000;32312.46000000;31784.87000000;32062.32000000;72801492.52926790
1611630000000;31520.25000000;32181.90000000;31424.71000000;32000.01000000;106920577.72781471
1611630000000;32307.96000000;32363.93000000;31458.00000000;31518.66000000;155459040.94181935
1611630000000;32754.20000000;32765.41000000;32230.29000000;32307.97000000;70355766.42979308
1611620000000;32474.34000000;32827.33000000;32210.01000000;32758.85000000;75505666.00678688
1611620000000;32254.19000000;32793.01000000;31758.00000000;32474.33000000;122995112.44859934
1611620000000;32462.38000000;32650.00000000;32201.44000000;32254.20000000;90133125.79093578
1611610000000;32715.53000000;32732.99000000;31910.00000000;32462.36000000;121568650.71200311
1611610000000;33463.51000000;33464.21000000;32155.28000000;32718.08000000;193088110.56224740
1611600000000;33411.54000000;33473.92000000;33061.12000000;33470.20000000;108861348.10978255
1611600000000;33669.27000000;33788.38000000;33373.92000000;33411.54000000;74418069.81680985
1611600000000;33784.35000000;34031.56000000;33519.00000000;33672.46000000;99735147.24005105
1611590000000;33910.95000000;34246.66000000;33700.75000000;33784.36000000;112062093.92618265
1611590000000;34458.31000000;34600.00000000;33630.57000000;33910.96000000;208743836.36417970
1611590000000;34467.43000000;34588.88000000;34202.69000000;34458.31000000;110499278.35623155
1611580000000;34544.50000000;34875.00000000;34280.45000000;34467.43000000;161201191.93781374
1611580000000;34180.01000000;34693.93000000;34098.59000000;34544.49000000;239075222.77008129
1611580000000;33185.25000000;34300.00000000;33050.00000000;34180.01000000;212886323.99642283
1611570000000;33119.35000000;33334.57000000;33040.00000000;33185.26000000;65739353.93602941
1611570000000;32979.10000000;33166.00000000;32750.09000000;33117.43000000;112905085.79654864
1611570000000;33449.72000000;33548.00000000;32800.00000000;32979.10000000;113489933.49232923
1611560000000;33347.19000000;33497.88000000;33188.99000000;33448.21000000;85591925.94627989
1611560000000;33496.22000000;33562.04000000;33045.00000000;33346.95000000;92697097.45934045
1611550000000;33331.13000000;33550.00000000;33150.00000000;33496.22000000;85283083.54695842
1611550000000;33378.06000000;33461.53000000;33188.00000000;33331.13000000;70898446.60639003
1611550000000;33568.17000000;33797.96000000;33261.00000000;33378.93000000;125816591.56082466
1611540000000;32768.23000000;33674.48000000;32580.30000000;33568.18000000;156151422.42674605
1611540000000;32864.97000000;32995.00000000;32636.36000000;32768.23000000;76958546.93813420
1611540000000;32575.15000000;32908.98000000;32411.77000000;32864.98000000;94677652.83307504
1611530000000;32259.45000000;32831.07000000;32175.61000000;32574.71000000;146277748.43817087
1611530000000;32127.97000000;32369.59000000;32015.46000000;32259.90000000;75199917.93817138
1611530000000;31909.46000000;32348.40000000;31650.00000000;32127.97000000;63829956.46422534
1611520000000;31673.26000000;31977.60000000;31573.31000000;31909.46000000;55383548.29101627
1611520000000;31306.29000000;31757.17000000;31250.26000000;31673.26000000;89998651.57598165
1611510000000;31831.66000000;31841.47000000;30900.00000000;31306.29000000;167203010.02797071
1611510000000;31851.59000000;31941.56000000;31766.81000000;31831.67000000;43889526.64037461
1611510000000;31729.07000000;31986.12000000;31635.42000000;31851.60000000;72128516.19621104
1611500000000;31956.90000000;32139.60000000;31500.00000000;31729.07000000;114835132.79580004
1611500000000;32055.72000000;32259.81000000;31858.68000000;31957.05000000;64500082.81172732
1611500000000;32227.30000000;32360.02000000;31929.31000000;32055.71000000;70638742.72395953
1611490000000;32362.32000000;32415.37000000;32107.61000000;32227.29000000;86059202.76695536
1611490000000;32833.37000000;32931.59000000;32128.15000000;32362.31000000;99682557.97741842
1611490000000;32693.73000000;32893.93000000;32693.73000000;32833.37000000;65191162.98986752
1611480000000;32641.57000000;32724.66000000;32465.00000000;32693.74000000;51027813.77741188
1611480000000;32630.48000000;32758.92000000;32541.32000000;32641.58000000;62405154.10436933
1611480000000;32797.21000000;33030.00000000;32570.00000000;32630.48000000;69957475.67965592
1611470000000;32757.03000000;32853.09000000;32511.76000000;32801.15000000;58917815.12901980
1611470000000;32871.98000000;33071.00000000;32571.52000000;32757.02000000;79159830.57866500
1611460000000;32811.77000000;32980.00000000;32720.00000000;32871.98000000;94248893.12860491
1611460000000;32480.06000000;32879.99000000;32346.44000000;32811.05000000;131610409.79547078
1611460000000;32096.04000000;32480.06000000;32020.00000000;32480.05000000;68576072.72203130
1611450000000;31860.76000000;32300.00000000;31784.66000000;32096.04000000;56950530.36653801
1611450000000;31876.35000000;32084.91000000;31752.81000000;31863.84000000;44865889.76254837
1611450000000;32078.00000000;32086.75000000;31630.00000000;31876.35000000;78349771.12170719
1611440000000;32050.03000000;32122.78000000;31835.85000000;32078.00000000;63388240.68648952
1611440000000;32344.21000000;32538.61000000;31966.47000000;32049.97000000;51491464.30404120
1611440000000;32192.93000000;32442.68000000;31812.50000000;32344.22000000;72529349.69565234
1611430000000;32348.78000000;32400.00000000;32021.73000000;32191.33000000;49086641.98185392
1611430000000;32169.92000000;32500.00000000;32138.24000000;32348.79000000;66125445.50675190
1611420000000;32238.80000000;32345.00000000;31825.00000000;32167.48000000;78273000.74346228
1611420000000;32120.31000000;32409.97000000;32044.77000000;32239.09000000;72497536.19198385
1611420000000;31877.10000000;32328.03000000;31759.65000000;32121.84000000;80752741.53370140
1611410000000;31719.94000000;32180.00000000;31609.05000000;31877.10000000;67298734.35128252
1611410000000;31865.19000000;31980.00000000;31650.00000000;31721.74000000;69824254.71730175
1611410000000;31604.51000000;32289.25000000;31390.16000000;31865.19000000;118464339.62025283
1611400000000;31643.90000000;32001.28000000;31469.25000000;31602.63000000;89995749.36806307
1611400000000;32344.37000000;32542.37000000;31511.24000000;31645.49000000;155421648.79950466
1611400000000;32453.56000000;32532.37000000;32171.00000000;32344.37000000;90158382.55879761
1611390000000;32943.24000000;33104.94000000;32350.00000000;32453.56000000;114281787.75036651
1611390000000;32931.17000000;33000.00000000;32597.76000000;32943.24000000;75242590.24286201
1611390000000;32820.11000000;33150.00000000;32676.15000000;32931.18000000;78955447.93697194
1611380000000;33357.15000000;33456.00000000;32771.99000000;32820.11000000;114696218.50447876
1611380000000;32582.01000000;33378.52000000;32267.07000000;33350.60000000;112750693.87171465
1611370000000;32365.00000000;32810.00000000;32300.00000000;32582.01000000;70886156.14103222
1611370000000;32256.17000000;32612.00000000;32200.00000000;32365.01000000;68388995.24540523
1611370000000;32706.77000000;32860.00000000;32053.33000000;32256.17000000;114730754.32306910
1611360000000;32702.18000000;32935.08000000;32237.39000000;32706.76000000;104362190.54273436
1611360000000;32950.00000000;32974.89000000;32400.00000000;32702.18000000;109495931.14066298
1611360000000;32835.29000000;33173.01000000;32580.00000000;32945.17000000;105306305.80683445
1611350000000;33290.01000000;33606.16000000;32760.00000000;32835.29000000;85932081.85096645
1611350000000;33501.36000000;33668.88000000;33192.13000000;33290.01000000;86484959.34566229
1611350000000;33589.52000000;33826.53000000;33320.22000000;33503.20000000;125120103.06772533
1611340000000;33275.67000000;33655.79000000;33098.86000000;33589.52000000;156981142.73572678
1611340000000;32329.25000000;33322.00000000;32185.44000000;33277.32000000;179938517.21390338
1611330000000;32377.56000000;32500.00000000;32070.70000000;32329.25000000;89671638.37049859
1611330000000;32462.79000000;32626.00000000;31955.67000000;32377.56000000;150975577.63273878
1611330000000;32516.74000000;32767.44000000;32265.66000000;32458.42000000;153659972.96999938
1611320000000;32141.80000000;32537.67000000;32132.59000000;32516.74000000;187566596.45637194
1611320000000;31550.00000000;32322.56000000;31334.02000000;32141.80000000;193650798.12282147
1611320000000;31712.09000000;31995.00000000;31286.00000000;31550.00000000;163881684.27671369
1611310000000;31386.37000000;31997.00000000;31375.49000000;31710.88000000;196955755.04950245
1611310000000;31412.74000000;31766.01000000;31052.44000000;31386.37000000;142759014.01477801
1611310000000;31526.31000000;31799.98000000;31258.94000000;31414.59000000;163847968.57535826
1611300000000;30846.59000000;31636.99000000;30500.00000000;31526.30000000;184580319.09360101
1611300000000;31542.60000000;31878.20000000;30615.22000000;30842.45000000;182994945.92512728
1611300000000;31814.81000000;32152.90000000;31500.26000000;31542.75000000;181417832.95727041
1611290000000;30919.59000000;31924.44000000;30711.66000000;31800.93000000;184028420.51132878
1611290000000;30943.40000000;31414.00000000;30753.27000000;30919.60000000;166190726.32666313
1611280000000;30710.92000000;31029.79000000;30282.97000000;30943.40000000;133375842.77548401
1611280000000;30068.29000000;30849.98000000;29781.20000000;30710.91000000;250104284.40121874
1611280000000;29524.48000000;30436.26000000;28850.00000000;30068.29000000;523137082.67972788
1611270000000;30851.99000000;30863.98000000;29223.03000000;29528.31000000;494734301.86225019
1611270000000;30913.17000000;31571.88000000;30579.48000000;30850.13000000;171603332.11762323
1611270000000;31224.71000000;31249.02000000;30071.00000000;30913.18000000;293192620.80555366
1611260000000;31880.90000000;32131.52000000;31200.00000000;31229.71000000;129806970.95052316
1611260000000;32468.66000000;32550.00000000;31862.69000000;31883.01000000;143406305.30422066
1611260000000;31744.26000000;32751.24000000;31600.00000000;32468.66000000;194294216.97572609
1611250000000;31912.37000000;32101.00000000;31432.64000000;31742.68000000;113025685.87936468
1611250000000;31084.98000000;32006.43000000;31038.51000000;31912.38000000;144988372.99906577
1611240000000;31384.19000000;32210.38000000;31050.00000000;31083.50000000;251118366.34818641
1611240000000;31181.74000000;32047.40000000;31060.81000000;31384.09000000;246568404.98001047
1611240000000;32306.39000000;32450.00000000;31037.00000000;31180.19000000;343341285.95402469
1611230000000;32474.48000000;32784.31000000;32200.00000000;32304.44000000;157188043.77176227
1611230000000;32206.89000000;32693.16000000;31300.00000000;32475.34000000;351602776.61161555
1611230000000;32826.63000000;33000.00000000;32153.16000000;32208.62000000;211753312.32663698
1611220000000;32880.08000000;33067.87000000;32009.68000000;32826.62000000;259185487.08244076
1611220000000;33237.74000000;33500.00000000;32540.00000000;32878.33000000;228896980.53235277
1611220000000;34624.27000000;34681.73000000;33195.00000000;33239.00000000;256464070.98831367
1611210000000;34661.83000000;35019.01000000;34550.00000000;34624.27000000;87147969.00878534
1611210000000;34562.69000000;34805.16000000;34500.36000000;34661.83000000;81807739.72141545
1611210000000;34247.92000000;34619.66000000;33971.41000000;34562.70000000;120817978.88212674
1611200000000;34572.42000000;34923.07000000;34160.05000000;34246.48000000;112476080.02982139
1611200000000;34560.11000000;34821.60000000;34230.76000000;34571.09000000;105595669.67910814
1611190000000;34784.69000000;34831.42000000;34364.75000000;34560.12000000;106807489.54912612
1611190000000;35293.21000000;35384.20000000;34622.50000000;34784.69000000;98887264.92537901
1611190000000;35468.23000000;35600.00000000;35077.35000000;35293.21000000;71244148.51224691
1611180000000;34955.94000000;35670.00000000;34798.39000000;35468.23000000;122119862.48878375
1611180000000;34892.90000000;35100.00000000;34748.09000000;34954.86000000;39153067.93844396
1611180000000;34957.15000000;35110.82000000;34482.75000000;34892.89000000;74053301.33840012
1611170000000;35197.12000000;35318.39000000;34734.97000000;34957.15000000;69621129.92197612
1611170000000;35250.39000000;35311.00000000;34851.23000000;35197.12000000;92029638.11022864
1611170000000;34843.52000000;35266.72000000;34765.24000000;35250.61000000;80828379.66206621
1611160000000;34694.65000000;35100.01000000;34558.25000000;34849.99000000;124627004.47361672
1611160000000;34193.11000000;34733.00000000;33400.00000000;34693.65000000;312303193.17566532
1611150000000;34875.87000000;35049.96000000;34067.16000000;34192.17000000;127624139.98722324
1611150000000;34958.56000000;35142.18000000;34800.14000000;34873.96000000;125026667.28062037
1611150000000;34717.66000000;34983.77000000;34210.00000000;34958.56000000;133781075.37984111
1611140000000;34426.17000000;34797.73000000;34020.00000000;34717.66000000;171988282.93936077
1611140000000;34721.50000000;34867.99000000;34000.00000000;34426.17000000;189555636.68479760
1611140000000;34801.46000000;34979.59000000;34345.11000000;34721.51000000;181383448.50979843
1611130000000;35475.46000000;35566.80000000;34500.00000000;34801.83000000;197316362.11893461
1611130000000;35672.86000000;35939.12000000;35350.46000000;35475.45000000;96980265.92600699
1611130000000;35262.92000000;35884.79000000;35200.00000000;35677.14000000;97892499.61234258
1611120000000;35477.18000000;35909.95000000;35133.68000000;35262.93000000;140868658.81284165
1611120000000;35252.03000000;35500.01000000;35192.87000000;35477.18000000;95634099.26116358
1611120000000;35062.49000000;35440.00000000;34737.00000000;35251.36000000;160879898.10346283
1611110000000;36080.90000000;36100.00000000;35000.00000000;35062.49000000;197187021.19787029
1611110000000;36105.27000000;36125.86000000;35708.08000000;36080.90000000;95147817.46514127
1611100000000;36313.94000000;36415.31000000;36000.00000000;36105.27000000;79107661.42393211
1611100000000;35901.94000000;36350.00000000;35610.17000000;36314.04000000;121611981.70825795
1611100000000;36632.82000000;36722.71000000;35844.06000000;35891.49000000;122529058.16513122
1611090000000;36452.22000000;36769.23000000;36325.63000000;36632.82000000;45792766.57334137
1611090000000;36436.26000000;36777.88000000;36381.91000000;36452.22000000;99532432.86427794
1611090000000;36281.66000000;36596.17000000;36100.00000000;36436.26000000;104712135.13559804
1611080000000;36500.00000000;36800.00000000;36052.04000000;36279.82000000;151554221.32889008
1611080000000;37162.40000000;37162.40000000;36500.00000000;36500.00000000;140689545.76037489
1611080000000;37366.09000000;37522.80000000;37015.00000000;37162.40000000;92216774.40900947
1611070000000;37329.40000000;37850.00000000;37203.97000000;37366.10000000;193314306.96778085
1611070000000;36992.32000000;37350.00000000;36776.50000000;37329.40000000;104106538.97294504
1611060000000;37082.52000000;37263.49000000;36913.62000000;36992.33000000;89277069.58574515
1611060000000;36782.16000000;37146.87000000;36782.16000000;37082.52000000;97792760.65281740
1611060000000;37263.73000000;37449.00000000;36610.00000000;36782.17000000;152278198.14634400
1611050000000;37110.60000000;37269.00000000;36811.83000000;37266.49000000;106901741.58528574
1611050000000;37040.05000000;37299.51000000;36750.00000000;37110.60000000;123049352.32166823
1611050000000;37197.71000000;37448.41000000;37000.08000000;37040.04000000;122030475.06305307
1611040000000;37167.92000000;37535.27000000;36897.07000000;37197.72000000;211869865.95048485
1611040000000;36599.55000000;37233.87000000;36470.62000000;37168.82000000;140889599.49682016
1611040000000;36249.37000000;36753.31000000;36002.01000000;36599.55000000;107273641.64034685
1611030000000;36284.71000000;36538.46000000;36018.09000000;36251.18000000;83784612.18185242
1611030000000;36468.31000000;36648.92000000;36233.00000000;36284.71000000;81295530.87574036
1611030000000;36804.10000000;36846.06000000;36416.52000000;36465.30000000;92552256.07429785
1611020000000;36922.44000000;37014.19000000;36579.94000000;36804.11000000;123941502.60160400
1611020000000;36676.89000000;37280.00000000;36644.70000000;36922.44000000;247774070.39497733
1611010000000;36622.46000000;36916.66000000;36364.43000000;36676.89000000;100190042.59582775
1611010000000;36472.46000000;36777.77000000;36271.18000000;36631.27000000;84525363.48357894
1611010000000;36198.01000000;36529.00000000;36154.65000000;36470.06000000;51014701.39896737
1611000000000;36102.79000000;36296.90000000;35960.00000000;36198.01000000;50126918.85569934
1611000000000;35951.83000000;36400.00000000;35755.01000000;36102.79000000;85609502.56222758
1611000000000;35755.62000000;36065.00000000;35695.70000000;35956.14000000;73280693.30042997
1610990000000;35675.29000000;35889.99000000;35532.32000000;35755.62000000;76289046.58898849
1610990000000;36184.31000000;36300.00000000;35400.00000000;35675.28000000;129994205.62275856
1610990000000;36405.99000000;36565.00000000;35831.88000000;36184.31000000;100823529.48199534
1610980000000;36449.71000000;36600.78000000;36122.00000000;36405.98000000;74258390.05881229
1610980000000;36764.94000000;36985.00000000;36047.89000000;36449.71000000;130920505.91913583
1610970000000;36981.40000000;37050.00000000;36705.00000000;36766.78000000;156297533.65120046
1610970000000;36443.91000000;37469.83000000;36385.00000000;36981.40000000;305775908.81808934
1610970000000;36216.63000000;36537.00000000;35771.60000000;36442.08000000;124848234.70607834
1610960000000;36574.63000000;36633.50000000;36123.53000000;36216.63000000;97510153.01232437
1610960000000;36233.19000000;36650.00000000;36204.15000000;36574.61000000;112164683.74681694
1610960000000;36100.55000000;36450.00000000;36073.13000000;36233.19000000;90400248.17710538
1610950000000;35195.44000000;36278.68000000;35160.30000000;36104.61000000;140822622.63867726
1610950000000;35344.50000000;35464.04000000;35072.69000000;35195.45000000;56300358.51333952
1610950000000;35132.11000000;35477.06000000;34800.00000000;35344.50000000;87599615.70178966
1610940000000;35108.27000000;35313.90000000;34908.80000000;35132.11000000;67496976.81593762
1610940000000;35764.60000000;35847.18000000;34842.99000000;35106.25000000;164878873.04280485
1610940000000;36125.43000000;36208.00000000;35681.96000000;35764.66000000;82867811.65103600
1610930000000;35964.19000000;36180.00000000;35605.22000000;36125.44000000;91877670.63162021
1610930000000;35824.99000000;36016.70000000;35551.81000000;35964.20000000;119159712.14498531
1610920000000;36181.16000000;36417.51000000;35506.00000000;35828.61000000;120685528.51759374
1610920000000;36542.97000000;36700.00000000;36000.39000000;36181.16000000;81931988.77622475
1610920000000;36073.88000000;36852.50000000;36073.87000000;36542.96000000;141647926.97089063
1610910000000;35633.90000000;36099.00000000;35559.84000000;36072.99000000;68718611.05380223
1610910000000;35676.58000000;36000.00000000;35514.99000000;35633.91000000;73207372.57995978
1610910000000;35837.22000000;35920.63000000;35625.40000000;35678.67000000;53084102.72106789
1610900000000;35914.98000000;36123.14000000;35603.01000000;35837.22000000;78599736.12711191
1610900000000;35728.47000000;36166.47000000;35589.35000000;35910.07000000;128512404.66708661
1610900000000;34750.02000000;35973.89000000;34750.01000000;35728.47000000;154518610.30102425
1610890000000;34841.82000000;35243.64000000;34666.00000000;34750.02000000;99574705.54992799
1610890000000;35124.07000000;35500.00000000;34786.76000000;34841.83000000;102737842.55470297
1610880000000;35270.00000000;35545.34000000;34695.46000000;35124.69000000;139632993.37884855
1610880000000;34816.26000000;35400.00000000;34727.85000000;35267.17000000;135399244.37169309
1610880000000;34176.78000000;35147.84000000;33850.00000000;34818.00000000;197387959.52060657
1610870000000;34732.08000000;35188.00000000;34000.00000000;34176.77000000;192698146.55056793
1610870000000;34760.91000000;34834.41000000;34300.00000000;34732.83000000;194956387.86675457
1610870000000;35390.80000000;35530.00000000;34518.04000000;34760.90000000;175408790.13568946
1610860000000;35547.12000000;35733.23000000;35034.96000000;35390.80000000;144053986.81128709
1610860000000;35848.25000000;36009.42000000;35475.14000000;35547.13000000;103507618.16636456
1610860000000;36177.00000000;36382.38000000;35822.62000000;35847.46000000;75569739.26789349
